sonde,hr,tem,u_wind,v_wind,sid,sshs,rmw,quad,dist,duct
data/sondes/qc/HURR1_/g092429072QC.nc,0.0027907220078154447,209.94000091552732,-23.023733,4.003894,2010236N12341,4.0,20.0,1,112.30914787130962,False
data/sondes/qc/HURR1_/g092429075QC.nc,0.0033534493705797514,216.78999938964841,-12.370059,0.6104523,2010236N12341,0.0,25.0,2,172.87567886477134,True
data/sondes/qc/HURR1_/g092429091QC.nc,0.002162115857929105,210.78999938964841,26.45859,1.2975583,2010236N12341,3.0,15.0,1,755.8207658668263,True
data/sondes/qc/HURR1_/g092429092QC.nc,0.002231584273932249,206.4899963378906,1.2432379,-13.360622,2010234N11329,1.0,40.0,4,936.1429836654584,True
data/sondes/qc/HURR1_/g092429093QC.nc,0.0023402160678568464,210.710001373291,3.2850592,-1.8643416,2010236N12341,3.0,15.0,1,635.0040656498709,False
data/sondes/qc/HURR1_/g092429100QC.nc,0.017008472734122582,225.92000045776365,-19.532036,-2.4157534,2010188N21269,-1.0,65.0,1,1034.5281030248777,False
data/sondes/qc/HURR1_/g092429103QC.nc,0.00437238834112394,214.80000152587888,-6.196879,-4.5460844,2010198N15123,0.0,15.0,2,14686.402582085013,True
data/sondes/qc/HURR1_/g092429116QC.nc,0.002570143880550824,212.58999862670896,15.222652,15.034163,2010236N12341,3.0,20.0,1,663.2371666677388,True
data/sondes/qc/HURR1_/g092429119QC.nc,0.005917672583518095,215.8199981689453,7.4920034,-8.538598,2010236N12341,2.0,25.0,2,201.46792437696095,True
data/sondes/qc/HURR1_/g092429121QC.nc,0.0017395062434267337,206.8700012207031,7.7998223,0.2647982,2010236N12341,4.0,20.0,1,520.1541404781708,True
data/sondes/qc/HURR1_/g092429123QC.nc,0.002192394386030528,211.15999832153318,4.3353763,19.00754,2010236N12341,4.0,15.0,1,407.95665953055806,False
data/sondes/qc/HURR1_/g092429124QC.nc,0.002728964824722436,210.44999923706052,-14.42074,-36.238808,2010236N12341,4.0,15.0,1,577.3025577043012,True
data/sondes/qc/HURR1_/g092429126QC.nc,0.005544546869672466,214.14999999999998,9.7881565,2.7755668,2010176N16278,0.0,20.0,1,527.434776703476,False
data/sondes/qc/HURR1_/g092429129QC.nc,0.0034147847773140115,217.0699981689453,0.33285385,-0.59042805,2010242N14318,0.0,62.0,2,497.9781350220993,True
data/sondes/qc/HURR1_/g092429130QC.nc,0.0022261418935749905,213.17999877929685,-2.6211312,13.057565,2010198N15123,1.0,15.0,2,14925.762057112497,False
data/sondes/qc/HURR1_/g092429143QC.nc,0.0036453152922661775,218.01000061035154,,,2010236N12341,4.0,17.0,2,475.71591257667325,True
data/sondes/qc/HURR1_/g092429147QC.nc,0.006218337344094511,215.89000167846677,-6.116091,-0.8278195,2010236N12341,4.0,20.0,3,337.32179017102436,True
data/sondes/qc/HURR1_/g092429148QC.nc,0.0015102539140752775,206.41999664306638,2.3440664,-22.531649,2010236N12341,4.0,20.0,4,766.6716794043269,True
data/sondes/qc/HURR1_/g092429149QC.nc,0.0025342332948274753,210.76000061035154,-9.938936,6.7528696,2010236N12341,4.0,20.0,2,143.4053026912835,False
data/sondes/qc/HURR1_/g092429151QC.nc,0.00810273961114979,213.83000030517576,-9.800567,-7.4874053,2010236N12341,4.0,20.0,3,184.67442244876142,False
data/sondes/qc/HURR1_/g092429152QC.nc,0.003228704539332195,215.26999893188474,9.964073,8.082191,2010236N12341,3.0,20.0,4,612.5831621491195,True
data/sondes/qc/HURR1_/g092429166QC.nc,0.0019041332830265758,211.64999999999998,-1.0339882,28.147726,2010236N12341,3.0,20.0,1,260.76981709993134,True
data/sondes/qc/HURR1_/g092429167QC.nc,0.002020606592175895,211.10999908447263,-6.85471,-3.8976777,2010188N21269,-1.0,65.0,1,571.791072778587,True
data/sondes/qc/HURR1_/g092429171QC.nc,0.0033558705327443226,217.9699996948242,-0.9828805,31.163902,2010236N12341,3.0,15.0,2,428.4622868706105,True
data/sondes/qc/HURR1_/g092429172QC.nc,0.0027810505284590224,213.49999847412107,3.008449,14.016525,2010236N12341,3.0,15.0,1,228.71724333571524,False
data/sondes/qc/HURR1_/g092429173QC.nc,0.0025975305300359477,212.5699981689453,-0.6390221,12.60623,2010236N12341,3.0,15.0,4,375.2411628380777,True
data/sondes/qc/HURR1_/g092429176QC.nc,0.0022495167220058306,209.7199996948242,8.682706,13.344624,2010236N12341,3.0,15.0,1,383.86246109866835,False
data/sondes/qc/HURR1_/g092429177QC.nc,0.002015291755163319,210.35000076293943,6.2521315,11.166265,2010236N12341,4.0,20.0,2,454.9187884279173,True
data/sondes/qc/HURR1_/g092439002QC.nc,0.005019022701056711,213.14999999999998,-12.159401,-7.4852333,2010236N12341,4.0,20.0,3,97.20696621657834,True
data/sondes/qc/HURR1_/g092439003QC.nc,0.002374943278240225,208.58000030517576,-5.2794867,6.2064414,2010188N21269,-1.0,65.0,2,168.8187298811121,False
data/sondes/qc/HURR1_/g092439004QC.nc,0.0021485597198800323,210.44999923706052,3.9816911,11.159567,2010236N12341,3.0,15.0,4,279.7316266574402,False
data/sondes/qc/HURR1_/g092439007QC.nc,0.0014661989646446035,210.89000167846677,11.76377,23.798065,2010236N12341,3.0,20.0,1,333.9039250615809,False
data/sondes/qc/HURR1_/g092439009QC.nc,0.0015985362291216561,211.60000076293943,9.060968,25.1212,2010236N12341,3.0,20.0,1,524.2098652694262,False
data/sondes/qc/HURR1_/g092439011QC.nc,0.0024045575816203438,212.10000076293943,1.5280422,17.19493,2010236N12341,3.0,20.0,2,106.3954893632478,False
data/sondes/qc/HURR1_/g092439016QC.nc,0.005133500854824766,216.85999908447263,-19.447855,-5.5497246,2010203N22286,0.0,35.0,2,1113.3766554687293,True
data/sondes/qc/HURR1_/g092439018QC.nc,0.0020347426107789925,206.64999999999998,-13.227146,0.9284923,2010236N12341,0.0,20.0,3,100.74128745636366,True
data/sondes/qc/HURR1_/g092439023QC.nc,0.0031730034878563337,217.1299995422363,10.804658,2.4042082,2010242N14318,0.0,62.0,2,697.2906219272601,True
data/sondes/qc/HURR1_/g092439024QC.nc,0.0028493490827256798,215.15999832153318,13.162226,13.809914,2010236N12341,3.0,15.0,1,409.8561687966612,False
data/sondes/qc/HURR1_/g092439025QC.nc,0.003080338200276761,214.76999893188474,10.815813,13.158639,2010236N12341,3.0,15.0,1,389.2422578995657,False
data/sondes/qc/HURR1_/g092439026QC.nc,0.015863885085832988,225.76000061035154,-3.7984138,11.5388365,2010236N12341,3.0,15.0,3,542.7870989512287,True
data/sondes/qc/HURR1_/g092439027QC.nc,0.00347873746996095,218.23000183105466,-7.890107,30.054543,2010236N12341,4.0,17.0,2,242.22744501490726,True
data/sondes/qc/HURR1_/g092439031QC.nc,0.002531548899648538,211.42999877929685,2.1514676,7.095264,2010236N12341,4.0,15.0,1,448.73205213828226,False
data/sondes/qc/HURR1_/g092439034QC.nc,0.0041077895123879824,216.0599998474121,-28.280699,-2.7357512,2010203N22286,0.0,35.0,2,1249.6482466194204,True
data/sondes/qc/HURR1_/g092439039QC.nc,0.004789311550017363,214.8099998474121,-1.5284826,0.08920092,2010198N15123,0.0,15.0,2,14790.18856978526,False
data/sondes/qc/HURR1_/g092439042QC.nc,0.0038091605794724516,207.99999847412107,-2.3793616,-1.110012,2010176N16278,1.0,15.0,2,373.24459884710296,False
data/sondes/qc/HURR1_/g092439054QC.nc,0.0020587085112378136,209.28999938964841,10.869904,-0.350159,2010236N12341,3.0,15.0,1,618.7132287674752,False
data/sondes/qc/HURR1_/g092439056QC.nc,0.0028493894217857326,213.67000045776365,12.883231,20.98111,2010236N12341,4.0,15.0,1,563.8033536789231,True
data/sondes/qc/HURR1_/g092819004QC.nc,0.005493817410778775,210.3700012207031,3.6850877,-6.7316957,2010176N16278,1.0,15.0,4,464.7054941376311,False
data/sondes/qc/HURR1_/g092819005QC.nc,0.007809076256871013,216.3199981689453,8.853684,2.611521,2010176N16278,1.0,15.0,4,321.5998182982306,False
data/sondes/qc/HURR1_/g092819007QC.nc,0.0016593605158924198,205.92999877929685,-18.737774,-5.5768313,2010236N12341,0.0,20.0,4,226.7884542396044,True
data/sondes/qc/HURR1_/g092819008QC.nc,0.004580777784792956,215.49000015258787,-22.500975,-11.6535425,2010203N22286,0.0,35.0,2,1185.7445113954282,False
data/sondes/qc/HURR1_/g092819014QC.nc,0.001554030854651366,210.85999908447263,-0.68852067,11.988513,2010236N12341,4.0,15.0,4,574.3531097162431,False
data/sondes/qc/HURR1_/g092819019QC.nc,0.0026494861439334346,212.49999847412107,-3.9315274,-8.492427,2010234N11329,1.0,40.0,4,751.0212103513757,True
data/sondes/qc/HURR1_/g092819020QC.nc,0.005199931949710836,215.39999999999998,-12.694889,2.3101096,2010236N12341,4.0,20.0,3,433.1369002724751,True
data/sondes/qc/HURR1_/g092819024QC.nc,0.002104122468415639,209.1399978637695,-1.7355946,8.574987,2010236N12341,4.0,15.0,4,562.4562621546701,False
data/sondes/qc/HURR1_/g092819026QC.nc,0.0016311737147643654,211.39000167846677,-7.5847783,8.999973,2010236N12341,4.0,15.0,3,400.9981586652404,True
data/sondes/qc/HURR1_/g092819028QC.nc,0.002476523704442582,211.99000015258787,-5.904443,11.200343,2010236N12341,4.0,15.0,1,344.65540413161904,False
data/sondes/qc/HURR1_/g092819029QC.nc,0.0038886183400627743,218.90999832153318,-5.57385,8.065264,2010236N12341,4.0,17.0,2,592.1003855889769,True
data/sondes/qc/HURR1_/g092819030QC.nc,0.0020484911244760006,210.08999862670896,0.51615906,4.9229965,2010236N12341,4.0,15.0,4,602.7670816208948,True
data/sondes/qc/HURR1_/g092819035QC.nc,0.002104649504057531,211.9699996948242,-7.128026,11.694963,2010236N12341,4.0,15.0,4,407.9628357118396,False
data/sondes/qc/HURR1_/g092819039QC.nc,0.0016981772929536246,211.210001373291,2.9673622,11.609733,2010236N12341,4.0,15.0,4,482.59210521312536,True
data/sondes/qc/HURR1_/g092819045QC.nc,0.0015593065708494993,211.33000030517576,-1.7238253,11.878216,2010236N12341,4.0,15.0,4,548.8458645659836,True
data/sondes/qc/HURR1_/g092819051QC.nc,0.0016374664934224602,207.8199981689453,4.713786,3.1392603,2010236N12341,4.0,20.0,1,495.7594041577015,True
data/sondes/qc/HURR1_/g092819062QC.nc,0.00265494150412451,210.51000061035154,1.1222174,-11.642759,2010188N21269,-1.0,65.0,4,411.4994136234389,False
data/sondes/qc/HURR1_/g092819071QC.nc,0.003993445367545774,213.19000091552732,-11.547704,6.8821416,2010236N12341,4.0,20.0,2,237.4814159724797,False
data/sondes/qc/HURR1_/g092819073QC.nc,0.005207524597188281,218.9699996948242,-2.5323584,12.794427,2010236N12341,4.0,17.0,2,516.2875499292898,True
data/sondes/qc/HURR1_/g092819074QC.nc,0.0017923176162729778,209.40999832153318,-6.342983,20.692265,2010236N12341,4.0,15.0,3,417.9143559735077,False
data/sondes/qc/HURR1_/g092819077QC.nc,0.002532170727883951,212.94999923706052,16.438349,5.960044,2010236N12341,4.0,15.0,1,693.639636980009,False
data/sondes/qc/HURR1_/g092819082QC.nc,0.002205335640875834,209.7199996948242,-3.4914098,7.289527,2010236N12341,2.0,22.0,4,573.7813328299027,False
data/sondes/qc/HURR1_/g092819084QC.nc,0.0034615788956206756,218.60999908447263,2.7173476,16.037134,2010236N12341,3.0,15.0,2,207.83007819295113,False
data/sondes/qc/HURR1_/g092819087QC.nc,0.0030540936925434344,214.85999908447263,-8.2924185,20.044907,2010236N12341,4.0,17.0,1,283.21520728182657,True
data/sondes/qc/HURR1_/g092819089QC.nc,0.0022426124700341762,208.1200012207031,-7.7994933,-23.528206,2010236N12341,0.0,25.0,1,930.5711693417354,True
data/sondes/qc/HURR1_/g092819090QC.nc,0.0019811186113844474,207.84999694824216,,,2010236N12341,2.0,30.0,1,467.9051196890794,False
data/sondes/qc/HURR1_/g092819092QC.nc,0.0022211624703896786,209.65999832153318,21.489937,-6.2383943,2010236N12341,3.0,15.0,1,859.2710281872003,True
data/sondes/qc/HURR1_/g092819099QC.nc,0.0018508833333999292,206.58000030517576,-5.097961,-13.343464,2010236N12341,2.0,30.0,4,621.3653415149139,False
data/sondes/qc/HURR1_/g092819103QC.nc,0.002296360517511891,207.74999847412107,15.168748,-0.13594966,2010176N16278,0.0,20.0,1,965.3295891770011,True
data/sondes/qc/HURR1_/g092819105QC.nc,0.00364883987138345,212.30000152587888,3.9597733,7.0986786,2010236N12341,3.0,20.0,4,498.5896299942619,False
data/sondes/qc/HURR1_/g092819113QC.nc,0.0047027054655659145,214.53999938964841,-1.0988286,3.336954,2010236N12341,3.0,20.0,3,311.15713106769095,False
data/sondes/qc/HURR1_/g092819114QC.nc,0.0018740557361634736,212.85000076293943,4.342777,5.647809,2010236N12341,3.0,20.0,2,366.4666400406527,False
data/sondes/qc/HURR1_/g092819115QC.nc,0.0020750433789981826,207.28999938964841,-0.3228867,10.685366,2010188N21269,-1.0,65.0,1,194.62143459856046,False
data/sondes/qc/HURR1_/g092819116QC.nc,0.004474807467299199,212.3199981689453,10.119973,6.420597,2010236N12341,3.0,20.0,4,496.98108670439643,False
data/sondes/qc/HURR1_/g092819117QC.nc,0.00339026231112699,215.51999893188474,1.1087323,27.738783,2010236N12341,3.0,15.0,1,208.20511848989852,False
data/sondes/qc/HURR1_/g092819118QC.nc,0.004132209535949574,218.44999923706052,-12.829571,15.204112,2010236N12341,3.0,15.0,3,372.36909902400265,False
data/sondes/qc/HURR1_/g092819121QC.nc,0.0022694751043715435,211.85000076293943,19.657421,4.901102,2010236N12341,3.0,15.0,1,556.7015530214172,True
data/sondes/qc/HURR1_/g092819122QC.nc,0.002002790018715016,208.2000030517578,18.20601,-0.42527226,2010236N12341,3.0,15.0,1,739.110237903566,True
data/sondes/qc/HURR1_/g092819124QC.nc,0.00247556927049088,211.74999847412107,16.406078,23.384037,2010236N12341,4.0,17.0,1,682.9469926383106,True
data/sondes/qc/HURR1_/g092819125QC.nc,0.0046924251309930914,213.01000061035154,-14.910342,0.24646229,2010236N12341,4.0,20.0,2,136.4831454097536,True
data/sondes/qc/HURR1_/g092819128QC.nc,,214.30000152587888,-8.85281,-1.4603677,2010176N16278,0.0,20.0,1,178.17283578515475,False
data/sondes/qc/HURR1_/g092819132QC.nc,0.004694637986878538,214.69000091552732,13.500177,9.892045,2010236N12341,3.0,20.0,1,717.3907551636646,True
data/sondes/qc/HURR1_/g092819141QC.nc,0.001696583519452828,208.3899978637695,-23.819063,-15.607354,2010236N12341,0.0,25.0,1,397.19181778163,False
data/sondes/qc/HURR1_/g092819146QC.nc,0.0030536859619867797,216.83999862670896,7.878546,22.863117,2010236N12341,3.0,15.0,2,222.57106987993353,True
data/sondes/qc/HURR1_/g092819147QC.nc,0.0030898923283495805,215.0599998474121,12.114567,24.728079,2010236N12341,4.0,17.0,1,464.99808440556524,True
data/sondes/qc/HURR1_/g092819148QC.nc,0.0020396447842343955,212.67999877929685,-2.5961134,15.225536,2010236N12341,4.0,15.0,4,450.8370782190054,False
data/sondes/qc/HURR1_/g092819150QC.nc,0.0024636407813937214,211.69999923706052,31.437895,6.1983395,2010236N12341,3.0,15.0,1,789.8481046224575,True
data/sondes/qc/HURR1_/g092819152QC.nc,0.003369772076333686,217.0699981689453,-5.4965463,27.575783,2010236N12341,3.0,15.0,3,481.99084406331747,True
data/sondes/qc/HURR1_/g092819155QC.nc,0.003012382328999095,215.39000167846677,2.0595207,24.467388,2010236N12341,4.0,17.0,2,413.9805185776524,True
data/sondes/qc/HURR1_/g092819161QC.nc,0.0021392908456468436,209.5699981689453,-11.157072,6.563152,2010236N12341,4.0,20.0,2,203.4591607837467,False
data/sondes/qc/HURR1_/g092819162QC.nc,0.0019453866896690622,206.88000335693357,3.3471136,15.082644,2010236N12341,4.0,20.0,1,458.67968330131856,False
data/sondes/qc/HURR1_/g092819164QC.nc,0.0015372582965896256,206.4899963378906,-0.9350351,1.1313136,2010236N12341,4.0,20.0,4,463.3214853886359,True
data/sondes/qc/HURR1_/g092819166QC.nc,0.001651789462634907,207.06000366210935,2.3511736,11.3468,2010236N12341,4.0,20.0,1,404.1571319716551,False
data/sondes/qc/HURR1_/g092929016QC.nc,0.008020617980535575,213.710001373291,-6.5053973,-3.1881833,2010176N16278,0.0,20.0,3,408.9704281792681,False
data/sondes/qc/HURR1_/g092929023QC.nc,0.00254745831879143,213.53999938964841,-12.923055,-1.5709997,2010236N12341,0.0,25.0,2,403.8188138725554,True
data/sondes/qc/HURR1_/g092929024QC.nc,0.002933932923551547,213.7800010681152,-11.83656,-2.2394838,2010236N12341,0.0,25.0,2,213.5066031819742,False
data/sondes/qc/HURR1_/g092929025QC.nc,,213.73000183105466,-0.16309433,-5.200226,2010176N16278,0.0,20.0,4,279.24181684369563,False
data/sondes/qc/HURR1_/g092929028QC.nc,0.0021815807472105844,212.89000167846677,-8.969491,-13.732703,2010236N12341,0.0,25.0,2,654.6514998946093,True
data/sondes/qc/HURR1_/g092929031QC.nc,0.007306523857113238,213.89000167846677,-5.175204,-5.8482656,2010176N16278,0.0,20.0,3,329.3185234402215,False
data/sondes/qc/HURR1_/g092929034QC.nc,0.0025432469398786258,212.1299995422363,-7.96521,-9.556202,2010236N12341,0.0,25.0,2,831.0320032253755,True
data/sondes/qc/HURR1_/g092929059QC.nc,0.005484157989503229,215.460001373291,6.6880383,-0.38695303,2010176N16278,0.0,20.0,1,378.1131331944748,False
data/sondes/qc/HURR1_/g092929061QC.nc,0.009563790215574778,217.7199996948242,-9.890496,-4.156392,2010236N12341,2.0,25.0,4,169.47408806837456,False
data/sondes/qc/HURR1_/g092929062QC.nc,0.005600954287222104,216.35999908447263,9.9459505,-7.836683,2010176N16278,0.0,20.0,1,789.7881240417748,False
data/sondes/qc/HURR1_/g092929076QC.nc,0.004321698918971548,210.89000167846677,2.2345283,-3.7878702,2010176N16278,0.0,20.0,2,446.0543127498089,False
data/sondes/qc/HURR1_/g092929080QC.nc,,207.4699996948242,-7.160952,5.4540944,2010176N16278,1.0,15.0,1,406.32039701301494,False
data/sondes/qc/HURR1_/g092929083QC.nc,0.0014436607368578307,209.89999999999998,-12.953228,-15.257561,2010236N12341,0.0,25.0,1,643.0046406245981,True
data/sondes/qc/HURR1_/g092929090QC.nc,0.0019114178999154088,210.0699981689453,-7.2637753,-5.8849206,2010236N12341,0.0,25.0,1,512.6151578391255,False
data/sondes/qc/HURR1_/g092929106QC.nc,0.006714358842456358,214.17000045776365,5.9192266,4.1581874,2010176N16278,0.0,20.0,1,656.2943365848441,False
data/sondes/qc/HURR1_/g092929122QC.nc,0.004395260084108399,212.33000030517576,17.164625,1.0696721,2010236N12341,3.0,20.0,4,465.5864759261123,True
data/sondes/qc/HURR1_/g092929123QC.nc,0.004999506038442673,217.49000015258787,1.7000086,-1.8362169,2010236N12341,4.0,20.0,4,518.9157140117934,True
data/sondes/qc/HURR1_/g092929129QC.nc,0.003161010757489015,213.10999908447263,-13.379678,10.824564,2010198N15123,1.0,15.0,2,14574.41536530882,True
data/sondes/qc/HURR1_/g092929132QC.nc,0.002381061710375583,209.7199996948242,-7.3278704,2.2150464,2010188N21269,-1.0,65.0,1,288.55231652876176,False
data/sondes/qc/HURR1_/g092929136QC.nc,0.003327732834946308,208.10999908447263,1.6426483,6.208995,2010176N16278,0.0,20.0,1,267.6122944485205,True
data/sondes/qc/HURR1_/g093010066QC.nc,0.00511682914625639,216.3199981689453,-15.8036785,11.734237,2010236N12341,0.0,25.0,2,256.687698979299,True
data/sondes/qc/HURR1_/g093010067QC.nc,0.002979530898082966,211.17999877929685,-5.2347274,0.40019536,2010188N21269,-1.0,65.0,3,458.9971106287921,True
data/sondes/qc/HURR1_/g093010069QC.nc,0.0012955707516151248,207.23000183105466,6.165289,-6.33063,2010236N12341,0.0,25.0,1,526.7617083995854,False
data/sondes/qc/HURR1_/g093010070QC.nc,0.0019644165172238433,207.31000366210935,-5.2209516,-8.737513,2010236N12341,2.0,30.0,4,545.3876093046018,True
data/sondes/qc/HURR1_/g093010071QC.nc,0.002451183677773086,208.58000030517576,-11.612249,0.27932394,2010188N21269,-1.0,65.0,3,153.3410646657534,False
data/sondes/qc/HURR1_/g093010077QC.nc,0.0014769966729019457,210.74000015258787,-6.9216566,-14.821179,2010236N12341,0.0,25.0,1,808.0899271014424,True
data/sondes/qc/HURR1_/g093010265QC.nc,0.0025251756171775505,212.51000061035154,-12.922103,-9.340271,2010236N12341,0.0,25.0,2,790.5849817802213,True
data/sondes/qc/HURR1_/g093736008QC.nc,0.9838748172369998,289.54999961853025,-3.5313575,-0.16402996,2010257N16282,-3.0,70.0,4,324.5778187551705,False
data/sondes/qc/HURR1_/g093736075QC.nc,1.1279143581411402,287.9600004196167,-20.279238,2.5993917,2010236N12341,0.0,60.0,3,217.66075996303326,False
data/sondes/qc/HURR1_/g093736089QC.nc,1.528417583417121,289.5900005340576,-7.6263514,27.250826,2010236N12341,0.0,60.0,3,387.7999979813431,False
data/sondes/qc/HURR1_/g093736092QC.nc,0.9800554763941888,291.36999931335447,9.485475,-35.13397,2010236N12341,1.0,25.0,3,359.71942228813106,True
data/sondes/qc/HURR1_/g093736094QC.nc,1.4626517805610229,289.15,-2.6605263,-35.21896,2010236N12341,3.0,27.0,4,180.41687576601208,False
data/sondes/qc/HURR1_/g093736108QC.nc,0.8900754558537051,280.7899998664856,11.451725,-10.390151,2010236N12341,2.0,30.0,4,219.04937126689973,False
data/sondes/qc/HURR1_/g093736110QC.nc,1.1745761668741939,285.9699996948242,-1.119736,-1.3182707,2010236N12341,2.0,30.0,4,213.06330164781204,False
data/sondes/qc/HURR1_/g093736154QC.nc,1.1049912371868216,287.5999998092651,12.56518,-24.76384,2010236N12341,0.0,60.0,3,533.2208725424159,False
